time;created;uav;uav_position;flying_distance;visited_wt
1703096280171793;1703096280171779;uav3;(1275.0320155288382, 611.6839757689481);154.89041182649348;0
1703096280276201;1703096280276122;uav3;(1275.3995770696035, 609.6233876579382);156.98352549982448;0
1703096280371788;1703096280371775;uav3;(1275.3995770696035, 609.6233876579382);156.98352549982448;0
1703096280475138;1703096280475097;uav3;(1275.7671386103689, 607.5627995469283);159.07663917315548;0
1703096280574031;1703096280574013;uav3;(1275.7671386103689, 607.5627995469283);159.07663917315548;0
1703096280671599;1703096280671588;uav3;(1276.1347001511342, 605.5022114359184);161.1697528464865;0
1703096280774924;1703096280774871;uav3;(1276.1347001511342, 605.5022114359184);161.1697528464865;0
1703096280872149;1703096280872139;uav3;(1276.5022616918995, 603.4416233249085);163.2628665198175;0
1703096280972521;1703096280972498;uav3;(1276.5022616918995, 603.4416233249085);163.2628665198175;0
1703096281072943;1703096281072924;uav3;(1276.8698232326649, 601.3810352138986);165.3559801931485;0
1703096281171812;1703096281171797;uav3;(1276.8698232326649, 601.3810352138986);165.3559801931485;0
1703096281272935;1703096281272913;uav3;(1277.2373847734302, 599.3204471028887);167.4490938664795;0
1703096281371852;1703096281371842;uav3;(1277.2373847734302, 599.3204471028887);167.4490938664795;0
1703096281473771;1703096281473733;uav3;(1277.2373847734302, 599.3204471028887);167.4490938664795;0
1703096281572597;1703096281572577;uav3;(1277.6049463141956, 597.2598589918788);169.5422075398105;0
1703096281671535;1703096281671525;uav3;(1277.6049463141956, 597.2598589918788);169.5422075398105;0
1703096281773322;1703096281773300;uav3;(1277.972507854961, 595.1992708808689);171.6353212131415;0
1703096281871881;1703096281871871;uav3;(1277.972507854961, 595.1992708808689);171.6353212131415;0
1703096281975715;1703096281975686;uav3;(1278.3400693957262, 593.138682769859);173.7284348864725;0
1703096282075349;1703096282075330;uav3;(1278.3400693957262, 593.138682769859);173.7284348864725;0
1703096282171708;1703096282171696;uav3;(1278.7076309364916, 591.0780946588491);175.82154855980352;0
1703096282275086;1703096282275059;uav3;(1278.7076309364916, 591.0780946588491);175.82154855980352;0
1703096282371968;1703096282371954;uav3;(1279.075192477257, 589.0175065478392);177.91466223313452;0
1703096282472722;1703096282472695;uav3;(1279.075192477257, 589.0175065478392);177.91466223313452;0
1703096282572275;1703096282572259;uav3;(1279.4427540180222, 586.9569184368293);180.00777590646553;0
1703096282673214;1703096282673190;uav3;(1279.4427540180222, 586.9569184368293);180.00777590646553;0
1703096282773578;1703096282773545;uav3;(1279.8103155587876, 584.8963303258193);182.10088957979653;0
1703096282871589;1703096282871579;uav3;(1279.8103155587876, 584.8963303258193);182.10088957979653;0
1703096282974259;1703096282974221;uav3;(1280.177877099553, 582.8357422148094);184.19400325312753;0
1703096283072731;1703096283072714;uav3;(1280.177877099553, 582.8357422148094);184.19400325312753;0
1703096283171590;1703096283171579;uav3;(1280.5454386403183, 580.7751541037995);186.28711692645854;0
1703096283272563;1703096283272548;uav3;(1280.5454386403183, 580.7751541037995);186.28711692645854;0
1703096283371401;1703096283371391;uav3;(1280.9130001810836, 578.7145659927896);188.38023059978954;0
1703096283474674;1703096283474641;uav3;(1280.9130001810836, 578.7145659927896);188.38023059978954;0
1703096283574497;1703096283574473;uav3;(1281.280561721849, 576.6539778817797);190.47334427312055;0
1703096283672567;1703096283672551;uav3;(1281.280561721849, 576.6539778817797);190.47334427312055;0
1703096283781305;1703096283781284;uav3;(1281.6481232626143, 574.5933897707698);192.56645794645155;0
1703096283871724;1703096283871714;uav3;(1281.6481232626143, 574.5933897707698);192.56645794645155;0
1703096283974241;1703096283974203;uav3;(1282.0156848033796, 572.5328016597599);194.65957161978255;0
1703096284072915;1703096284072899;uav3;(1282.0156848033796, 572.5328016597599);194.65957161978255;0
